X,CH1,
Second,Volt,
-9.60998e-02,8.00e-04,
-9.60798e-02,-8.00e-04,
-9.60598e-02,-8.00e-04,
-9.60398e-02,8.00e-04,
-9.60198e-02,-1.60e-03,
-9.59998e-02,8.00e-04,
-9.59798e-02,1.60e-03,
-9.59598e-02,8.00e-04,
-9.59398e-02,4.00e-03,
-9.59198e-02,2.40e-03,
-9.58998e-02,4.00e-03,
-9.58798e-02,4.00e-03,
-9.58598e-02,4.00e-03,
-9.58398e-02,1.60e-03,
-9.58198e-02,2.40e-03,
-9.57998e-02,-8.00e-04,
-9.57798e-02,3.20e-03,
-9.57598e-02,2.40e-03,
-9.57398e-02,2.40e-03,
-9.57198e-02,2.40e-03,
-9.56998e-02,3.20e-03,
-9.56798e-02,1.60e-03,
-9.56598e-02,2.40e-03,
-9.56398e-02,2.40e-03,
-9.56198e-02,2.40e-03,
-9.55998e-02,3.20e-03,
-9.55798e-02,6.40e-03,
-9.55598e-02,2.40e-03,
-9.55398e-02,2.40e-03,
-9.55198e-02,3.20e-03,
-9.54998e-02,4.00e-03,
-9.54798e-02,4.00e-03,
-9.54598e-02,4.00e-03,
-9.54398e-02,3.20e-03,
-9.54198e-02,1.60e-03,
-9.53998e-02,3.20e-03,
-9.53798e-02,4.00e-03,
-9.53598e-02,5.60e-03,
-9.53398e-02,4.00e-03,
-9.53198e-02,4.00e-03,
-9.52998e-02,3.20e-03,
-9.52798e-02,2.40e-03,
-9.52598e-02,5.60e-03,
-9.52398e-02,4.00e-03,
-9.52198e-02,4.00e-03,
-9.51998e-02,4.00e-03,
-9.51798e-02,3.20e-03,
-9.51598e-02,3.20e-03,
-9.51398e-02,2.40e-03,
-9.51198e-02,3.20e-03,
-9.50998e-02,4.00e-03,
-9.50798e-02,1.60e-03,
-9.50598e-02,4.00e-03,
-9.50398e-02,8.00e-04,
-9.50198e-02,2.40e-03,
-9.49998e-02,3.20e-03,
-9.49798e-02,4.80e-03,
-9.49598e-02,4.80e-03,
-9.49398e-02,4.80e-03,
-9.49198e-02,4.00e-03,
-9.48998e-02,4.00e-03,
-9.48798e-02,4.00e-03,
-9.48598e-02,5.60e-03,
-9.48398e-02,4.00e-03,
-9.48198e-02,5.60e-03,
-9.47998e-02,5.60e-03,
-9.47798e-02,2.40e-03,
-9.47598e-02,4.80e-03,
-9.47398e-02,5.60e-03,
-9.47198e-02,4.00e-03,
-9.46998e-02,3.20e-03,
-9.46798e-02,4.80e-03,
-9.46598e-02,2.40e-03,
-9.46398e-02,4.00e-03,
-9.46198e-02,3.20e-03,
-9.45998e-02,-8.00e-04,
-9.45798e-02,4.00e-03,
-9.45598e-02,8.00e-03,
-9.45398e-02,1.60e-03,
-9.45198e-02,3.20e-03,
-9.44998e-02,2.40e-03,
-9.44798e-02,2.40e-03,
-9.44598e-02,2.40e-03,
-9.44398e-02,8.00e-04,
-9.44198e-02,8.00e-04,
-9.43998e-02,8.00e-04,
-9.43798e-02,2.40e-03,
-9.43598e-02,2.40e-03,
-9.43398e-02,8.00e-04,
-9.43198e-02,3.20e-03,
-9.42998e-02,8.00e-04,
-9.42798e-02,3.20e-03,
-9.42598e-02,2.40e-03,
-9.42398e-02,2.40e-03,
-9.42198e-02,2.40e-03,
-9.41998e-02,8.00e-04,
-9.41798e-02,-8.00e-04,
-9.41598e-02,2.40e-03,
-9.41398e-02,2.40e-03,
-9.41198e-02,1.60e-03,
-9.40998e-02,3.20e-03,
-9.40798e-02,8.00e-04,
-9.40598e-02,1.60e-03,
-9.40398e-02,-4.00e-03,
-9.40198e-02,-8.00e-04,
-9.39998e-02,3.20e-03,
-9.39798e-02,3.20e-03,
-9.39598e-02,4.00e-03,
-9.39398e-02,3.20e-03,
-9.39198e-02,4.00e-03,
-9.38998e-02,4.00e-03,
-9.38798e-02,6.40e-03,
-9.38598e-02,2.40e-03,
-9.38398e-02,4.00e-03,
-9.38198e-02,3.20e-03,
-9.37998e-02,2.40e-03,
-9.37798e-02,4.00e-03,
-9.37598e-02,3.20e-03,
-9.37398e-02,4.00e-03,
-9.37198e-02,3.20e-03,
-9.36998e-02,4.00e-03,
-9.36798e-02,3.20e-03,
-9.36598e-02,-1.60e-03,
-9.36398e-02,4.00e-03,
-9.36198e-02,2.40e-03,
-9.35998e-02,2.40e-03,
-9.35798e-02,2.40e-03,
-9.35598e-02,8.00e-04,
-9.35398e-02,2.40e-03,
-9.35198e-02,1.60e-03,
-9.34998e-02,4.00e-03,
-9.34798e-02,4.00e-03,
-9.34598e-02,2.40e-03,
-9.34398e-02,2.40e-03,
-9.34198e-02,1.60e-03,
-9.33998e-02,2.40e-03,
-9.33798e-02,1.60e-03,
-9.33598e-02,3.20e-03,
-9.33398e-02,8.00e-04,
-9.33198e-02,8.00e-04,
-9.32998e-02,2.40e-03,
-9.32798e-02,3.20e-03,
-9.32598e-02,1.60e-03,
-9.32398e-02,4.00e-03,
-9.32198e-02,3.20e-03,
-9.31998e-02,4.00e-03,
-9.31798e-02,3.20e-03,
-9.31598e-02,8.00e-04,
-9.31398e-02,4.00e-03,
-9.31198e-02,4.00e-03,
-9.30998e-02,8.80e-03,
-9.30798e-02,4.00e-03,
-9.30598e-02,4.00e-03,
-9.30398e-02,1.60e-03,
-9.30198e-02,6.40e-03,
-9.29998e-02,4.00e-03,
-9.29798e-02,4.80e-03,
-9.29598e-02,6.40e-03,
-9.29398e-02,4.00e-03,
-9.29198e-02,4.00e-03,
-9.28998e-02,4.80e-03,
-9.28798e-02,5.60e-03,
-9.28598e-02,6.40e-03,
-9.28398e-02,2.40e-03,
-9.28198e-02,6.40e-03,
-9.27998e-02,5.60e-03,
-9.27798e-02,4.80e-03,
-9.27598e-02,5.60e-03,
-9.27398e-02,4.80e-03,
-9.27198e-02,5.60e-03,
-9.26998e-02,5.60e-03,
-9.26798e-02,6.40e-03,
-9.26598e-02,4.80e-03,
-9.26398e-02,5.60e-03,
-9.26198e-02,6.40e-03,
-9.25998e-02,3.20e-03,
-9.25798e-02,3.20e-03,
-9.25598e-02,4.00e-03,
-9.25398e-02,8.00e-04,
-9.25198e-02,3.20e-03,
-9.24998e-02,3.20e-03,
-9.24798e-02,4.00e-03,
-9.24598e-02,4.00e-03,
-9.24398e-02,4.00e-03,
-9.24198e-02,7.20e-03,
-9.23998e-02,2.40e-03,
-9.23798e-02,-9.60e-03,
-9.23598e-02,3.20e-03,
-9.23398e-02,2.40e-03,
-9.23198e-02,8.00e-04,
-9.22998e-02,2.40e-03,
-9.22798e-02,3.20e-03,
-9.22598e-02,8.00e-04,
-9.22398e-02,2.40e-03,
-9.22198e-02,2.40e-03,
-9.21998e-02,-2.40e-03,
-9.21798e-02,8.00e-04,
-9.21598e-02,5.60e-03,
-9.21398e-02,2.40e-03,
-9.21198e-02,4.00e-03,
-9.20998e-02,1.28e-02,
-9.20798e-02,4.00e-03,
-9.20598e-02,2.40e-03,
-9.20398e-02,4.00e-03,
-9.20198e-02,5.60e-03,
-9.19998e-02,4.00e-03,
-9.19798e-02,4.00e-03,
-9.19598e-02,6.40e-03,
-9.19398e-02,6.40e-03,
-9.19198e-02,4.00e-03,
-9.18998e-02,4.00e-03,
-9.18798e-02,3.20e-03,
-9.18598e-02,4.80e-03,
-9.18398e-02,5.60e-03,
-9.18198e-02,3.20e-03,
-9.17998e-02,4.00e-03,
-9.17798e-02,5.60e-03,
-9.17598e-02,4.80e-03,
-9.17398e-02,4.00e-03,
-9.17198e-02,5.60e-03,
-9.16998e-02,3.20e-03,
-9.16798e-02,4.80e-03,
-9.16598e-02,4.00e-03,
-9.16398e-02,4.00e-03,
-9.16198e-02,3.20e-03,
-9.15998e-02,4.00e-03,
-9.15798e-02,4.00e-03,
-9.15598e-02,5.60e-03,
-9.15398e-02,4.80e-03,
-9.15198e-02,4.00e-03,
-9.14998e-02,4.80e-03,
-9.14798e-02,3.20e-03,
-9.14598e-02,4.80e-03,
-9.14398e-02,8.80e-03,
-9.14198e-02,4.00e-03,
-9.13998e-02,8.00e-03,
-9.13798e-02,4.00e-03,
-9.13598e-02,4.00e-03,
-9.13398e-02,4.00e-03,
-9.13198e-02,7.20e-03,
-9.12998e-02,2.40e-03,
-9.12798e-02,4.00e-03,
-9.12598e-02,3.20e-03,
-9.12398e-02,4.00e-03,
-9.12198e-02,3.20e-03,
-9.11998e-02,3.20e-03,
-9.11798e-02,3.20e-03,
-9.11598e-02,2.40e-03,
-9.11398e-02,1.60e-03,
-9.11198e-02,2.40e-03,
-9.10998e-02,2.40e-03,
-9.10798e-02,2.40e-03,
-9.10598e-02,2.40e-03,
-9.10398e-02,2.40e-03,
-9.10198e-02,2.40e-03,
-9.09998e-02,1.60e-03,
-9.09798e-02,3.20e-03,
-9.09598e-02,3.20e-03,
-9.09398e-02,1.60e-03,
-9.09198e-02,-2.40e-03,
-9.08998e-02,2.40e-03,
-9.08798e-02,3.20e-03,
-9.08598e-02,2.40e-03,
-9.08398e-02,3.20e-03,
-9.08198e-02,3.20e-03,
-9.07998e-02,2.40e-03,
-9.07798e-02,4.00e-03,
-9.07598e-02,2.40e-03,
-9.07398e-02,2.40e-03,
-9.07198e-02,3.20e-03,
-9.06998e-02,2.40e-03,
-9.06798e-02,4.00e-03,
-9.06598e-02,2.40e-03,
-9.06398e-02,2.40e-03,
-9.06198e-02,3.20e-03,
-9.05998e-02,3.20e-03,
-9.05798e-02,2.40e-03,
-9.05598e-02,8.00e-04,
-9.05398e-02,2.40e-03,
-9.05198e-02,3.20e-03,
-9.04998e-02,5.60e-03,
-9.04798e-02,5.60e-03,
-9.04598e-02,5.60e-03,
-9.04398e-02,2.40e-03,
-9.04198e-02,4.80e-03,
-9.03998e-02,4.00e-03,
-9.03798e-02,4.00e-03,
-9.03598e-02,3.20e-03,
-9.03398e-02,4.00e-03,
-9.03198e-02,4.80e-03,
-9.02998e-02,4.00e-03,
-9.02798e-02,4.00e-03,
-9.02598e-02,4.00e-03,
-9.02398e-02,4.00e-03,
-9.02198e-02,4.80e-03,
-9.01998e-02,2.40e-03,
-9.01798e-02,3.20e-03,
-9.01598e-02,3.20e-03,
-9.01398e-02,2.40e-03,
-9.01198e-02,8.00e-04,
-9.00998e-02,2.40e-03,
-9.00798e-02,4.00e-03,
-9.00598e-02,3.20e-03,
-9.00398e-02,2.40e-03,
-9.00198e-02,4.00e-03,
-8.99998e-02,4.00e-03,
-8.99798e-02,4.80e-03,
-8.99598e-02,2.40e-03,
-8.99398e-02,2.40e-03,
-8.99198e-02,2.40e-03,
-8.98998e-02,3.20e-03,
-8.98798e-02,3.20e-03,
-8.98598e-02,2.40e-03,
-8.98398e-02,4.00e-03,
-8.98198e-02,8.00e-04,
-8.97998e-02,3.20e-03,
-8.97798e-02,-8.00e-04,
-8.97598e-02,3.20e-03,
-8.97398e-02,1.60e-03,
-8.97198e-02,3.20e-03,
-8.96998e-02,2.40e-03,
-8.96798e-02,4.80e-03,
-8.96598e-02,-1.60e-03,
-8.96398e-02,3.20e-03,
-8.96198e-02,3.20e-03,
-8.95998e-02,4.80e-03,
-8.95798e-02,2.40e-03,
-8.95598e-02,2.40e-03,
-8.95398e-02,3.20e-03,
-8.95198e-02,2.40e-03,
-8.94998e-02,4.80e-03,
-8.94798e-02,4.00e-03,
-8.94598e-02,3.20e-03,
-8.94398e-02,5.60e-03,
-8.94198e-02,2.40e-03,
-8.93998e-02,3.20e-03,
-8.93798e-02,2.40e-03,
-8.93598e-02,3.20e-03,
-8.93398e-02,3.20e-03,
-8.93198e-02,3.20e-03,
-8.92998e-02,3.20e-03,
-8.92798e-02,4.00e-03,
-8.92598e-02,3.20e-03,
-8.92398e-02,2.40e-03,
-8.92198e-02,1.60e-03,
-8.91998e-02,4.00e-03,
-8.91798e-02,2.40e-03,
-8.91598e-02,2.40e-03,
-8.91398e-02,4.80e-03,
-8.91198e-02,2.40e-03,
-8.90998e-02,4.80e-03,
-8.90798e-02,4.00e-03,
-8.90598e-02,2.40e-03,
-8.90398e-02,5.60e-03,
-8.90198e-02,3.20e-03,
-8.89998e-02,4.00e-03,
-8.89798e-02,4.80e-03,
-8.89598e-02,4.00e-03,
-8.89398e-02,4.80e-03,
-8.89198e-02,4.00e-03,
-8.88998e-02,1.60e-03,
-8.88798e-02,5.60e-03,
-8.88598e-02,5.60e-03,
-8.88398e-02,4.00e-03,
-8.88198e-02,4.00e-03,
-8.87998e-02,4.00e-03,
-8.87798e-02,4.80e-03,
-8.87598e-02,6.40e-03,
-8.87398e-02,4.00e-03,
-8.87198e-02,4.00e-03,
-8.86998e-02,3.20e-03,
-8.86798e-02,4.00e-03,
-8.86598e-02,2.40e-03,
-8.86398e-02,4.00e-03,
-8.86198e-02,4.00e-03,
-8.85998e-02,5.60e-03,
-8.85798e-02,5.60e-03,
-8.85598e-02,2.40e-03,
-8.85398e-02,3.20e-03,
-8.85198e-02,3.20e-03,
-8.84998e-02,5.60e-03,
-8.84798e-02,4.80e-03,
-8.84598e-02,5.60e-03,
-8.84398e-02,4.80e-03,
-8.84198e-02,4.00e-03,
-8.83998e-02,6.40e-03,
-8.83798e-02,4.80e-03,
-8.83598e-02,5.60e-03,
-8.83398e-02,4.00e-03,
-8.83198e-02,4.00e-03,
-8.82998e-02,3.20e-03,
-8.82798e-02,4.00e-03,
-8.82598e-02,4.80e-03,
-8.82398e-02,4.00e-03,
-8.82198e-02,4.80e-03,
-8.81998e-02,3.20e-03,
-8.81798e-02,4.00e-03,
-8.81598e-02,3.20e-03,
-8.81398e-02,4.00e-03,
-8.81198e-02,3.20e-03,
-8.80998e-02,3.20e-03,
-8.80798e-02,5.60e-03,
-8.80598e-02,2.40e-03,
-8.80398e-02,2.40e-03,
-8.80198e-02,3.20e-03,
-8.79998e-02,7.20e-03,
-8.79798e-02,4.00e-03,
-8.79598e-02,2.40e-03,
-8.79398e-02,4.00e-03,
-8.79198e-02,3.20e-03,
-8.78998e-02,4.00e-03,
-8.78798e-02,3.20e-03,
-8.78598e-02,2.40e-03,
-8.78398e-02,2.40e-03,
-8.78198e-02,2.40e-03,
-8.77998e-02,3.20e-03,
-8.77798e-02,-1.60e-03,
-8.77598e-02,3.20e-03,
-8.77398e-02,4.00e-03,
-8.77198e-02,2.40e-03,
-8.76998e-02,2.40e-03,
-8.76798e-02,3.20e-03,
-8.76598e-02,2.40e-03,
-8.76398e-02,8.00e-04,
-8.76198e-02,3.20e-03,
-8.75998e-02,4.00e-03,
-8.75798e-02,8.00e-04,
-8.75598e-02,3.20e-03,
-8.75398e-02,2.40e-03,
-8.75198e-02,8.00e-04,
-8.74998e-02,4.00e-03,
-8.74798e-02,2.40e-03,
-8.74598e-02,4.00e-03,
-8.74398e-02,2.40e-03,
-8.74198e-02,3.20e-03,
-8.73998e-02,3.20e-03,
-8.73798e-02,4.00e-03,
-8.73598e-02,3.20e-03,
-8.73398e-02,2.40e-03,
-8.73198e-02,8.00e-04,
-8.72998e-02,4.00e-03,
-8.72798e-02,3.20e-03,
-8.72598e-02,3.20e-03,
-8.72398e-02,4.00e-03,
-8.72198e-02,4.00e-03,
-8.71998e-02,3.20e-03,
-8.71798e-02,4.00e-03,
-8.71598e-02,2.40e-03,
-8.71398e-02,-2.40e-03,
-8.71198e-02,2.40e-03,
-8.70998e-02,2.40e-03,
-8.70798e-02,4.00e-03,
-8.70598e-02,2.40e-03,
-8.70398e-02,1.60e-03,
-8.70198e-02,2.40e-03,
-8.69998e-02,3.20e-03,
-8.69798e-02,3.20e-03,
-8.69598e-02,4.00e-03,
-8.69398e-02,1.60e-03,
-8.69198e-02,2.40e-03,
-8.68998e-02,2.40e-03,
-8.68798e-02,4.00e-03,
-8.68598e-02,3.20e-03,
-8.68398e-02,4.00e-03,
-8.68198e-02,5.60e-03,
-8.67998e-02,2.40e-03,
-8.67798e-02,4.80e-03,
-8.67598e-02,4.00e-03,
-8.67398e-02,5.60e-03,
-8.67198e-02,4.80e-03,
-8.66998e-02,4.00e-03,
-8.66798e-02,1.60e-03,
-8.66598e-02,2.40e-03,
-8.66398e-02,4.00e-03,
-8.66198e-02,2.40e-03,
-8.65998e-02,3.20e-03,
-8.65798e-02,4.00e-03,
-8.65598e-02,4.00e-03,
-8.65398e-02,3.20e-03,
-8.65198e-02,2.40e-03,
-8.64998e-02,3.20e-03,
-8.64798e-02,4.00e-03,
-8.64598e-02,2.40e-03,
-8.64398e-02,4.80e-03,
-8.64198e-02,3.20e-03,
-8.63998e-02,3.20e-03,
-8.63798e-02,4.00e-03,
-8.63598e-02,4.00e-03,
-8.63398e-02,4.80e-03,
-8.63198e-02,4.00e-03,
-8.62998e-02,4.00e-03,
-8.62798e-02,6.40e-03,
-8.62598e-02,4.00e-03,
-8.62398e-02,4.80e-03,
-8.62198e-02,4.80e-03,
-8.61998e-02,4.00e-03,
-8.61798e-02,5.60e-03,
-8.61598e-02,4.80e-03,
-8.61398e-02,3.20e-03,
-8.61198e-02,3.20e-03,
-8.60998e-02,3.20e-03,
-8.60798e-02,4.80e-03,
-8.60598e-02,5.60e-03,
-8.60398e-02,4.00e-03,
-8.60198e-02,4.00e-03,
-8.59998e-02,4.00e-03,
-8.59798e-02,4.00e-03,
-8.59598e-02,4.80e-03,
-8.59398e-02,5.60e-03,
-8.59198e-02,4.00e-03,
-8.58998e-02,4.00e-03,
-8.58798e-02,4.00e-03,
-8.58598e-02,-1.60e-03,
-8.58398e-02,3.20e-03,
-8.58198e-02,4.00e-03,
-8.57998e-02,1.60e-03,
-8.57798e-02,4.80e-03,
-8.57598e-02,1.60e-03,
-8.57398e-02,3.20e-03,
-8.57198e-02,2.40e-03,
-8.56998e-02,4.00e-03,
-8.56798e-02,6.40e-03,
-8.56598e-02,6.40e-03,
-8.56398e-02,2.40e-03,
-8.56198e-02,4.00e-03,
-8.55998e-02,5.60e-03,
-8.55798e-02,5.60e-03,
-8.55598e-02,3.20e-03,
-8.55398e-02,4.00e-03,
-8.55198e-02,4.00e-03,
-8.54998e-02,4.80e-03,
-8.54798e-02,4.00e-03,
-8.54598e-02,4.80e-03,
-8.54398e-02,4.00e-03,
-8.54198e-02,4.00e-03,
-8.53998e-02,4.80e-03,
-8.53798e-02,8.00e-04,
-8.53598e-02,3.20e-03,
-8.53398e-02,4.00e-03,
-8.53198e-02,8.00e-04,
-8.52998e-02,2.40e-03,
-8.52798e-02,2.40e-03,
-8.52598e-02,8.00e-04,
-8.52398e-02,8.00e-04,
-8.52198e-02,3.20e-03,
-8.51998e-02,8.00e-04,
-8.51798e-02,3.20e-03,
-8.51598e-02,2.40e-03,
-8.51398e-02,7.20e-03,
-8.51198e-02,8.00e-04,
-8.50998e-02,2.40e-03,
-8.50798e-02,1.60e-03,
-8.50598e-02,3.20e-03,
-8.50398e-02,3.20e-03,
-8.50198e-02,4.00e-03,
-8.49998e-02,2.40e-03,
-8.49798e-02,3.20e-03,
-8.49598e-02,1.60e-03,
-8.49398e-02,4.00e-03,
-8.49198e-02,4.00e-03,
-8.48998e-02,4.00e-03,
-8.48798e-02,4.00e-03,
-8.48598e-02,2.40e-03,
-8.48398e-02,3.20e-03,
-8.48198e-02,2.40e-03,
-8.47998e-02,4.00e-03,
-8.47798e-02,4.80e-03,
-8.47598e-02,1.60e-03,
-8.47398e-02,5.60e-03,
-8.47198e-02,4.00e-03,
-8.46998e-02,4.00e-03,
-8.46798e-02,4.00e-03,
-8.46598e-02,5.60e-03,
-8.46398e-02,8.00e-04,
-8.46198e-02,3.20e-03,
-8.45998e-02,3.20e-03,
-8.45798e-02,4.00e-03,
-8.45598e-02,3.20e-03,
-8.45398e-02,5.60e-03,
-8.45198e-02,4.80e-03,
-8.44998e-02,4.00e-03,
-8.44798e-02,4.00e-03,
-8.44598e-02,4.00e-03,
-8.44398e-02,-1.60e-03,
-8.44198e-02,4.00e-03,
-8.43998e-02,3.20e-03,
-8.43798e-02,3.20e-03,
-8.43598e-02,4.80e-03,
-8.43398e-02,4.00e-03,
-8.43198e-02,4.00e-03,
-8.42998e-02,4.80e-03,
-8.42798e-02,4.00e-03,
-8.42598e-02,4.00e-03,
-8.42398e-02,4.00e-03,
-8.42198e-02,6.40e-03,
-8.41998e-02,6.40e-03,
-8.41798e-02,7.20e-03,
-8.41598e-02,6.40e-03,
-8.41398e-02,5.60e-03,
-8.41198e-02,8.00e-03,
-8.40998e-02,7.20e-03,
-8.40798e-02,8.80e-03,
-8.40598e-02,8.00e-03,
-8.40398e-02,5.60e-03,
-8.40198e-02,8.80e-03,
-8.39998e-02,7.20e-03,
-8.39798e-02,6.40e-03,
-8.39598e-02,5.60e-03,
-8.39398e-02,4.80e-03,
-8.39198e-02,4.80e-03,
-8.38998e-02,4.00e-03,
-8.38798e-02,3.20e-03,
-8.38598e-02,2.40e-03,
-8.38398e-02,2.40e-03,
-8.38198e-02,8.00e-04,
-8.37998e-02,2.40e-03,
-8.37798e-02,1.60e-03,
-8.37598e-02,2.40e-03,
-8.37398e-02,8.00e-04,
-8.37198e-02,3.20e-03,
-8.36998e-02,-4.80e-03,
-8.36798e-02,2.40e-03,
-8.36598e-02,2.40e-03,
-8.36398e-02,1.60e-03,
-8.36198e-02,4.00e-03,
-8.35998e-02,4.00e-03,
-8.35798e-02,3.20e-03,
-8.35598e-02,4.00e-03,
-8.35398e-02,4.00e-03,
-8.35198e-02,5.60e-03,
-8.34998e-02,8.00e-03,
-8.34798e-02,5.60e-03,
-8.34598e-02,6.40e-03,
-8.34398e-02,7.20e-03,
-8.34198e-02,5.60e-03,
-8.33998e-02,5.60e-03,
-8.33798e-02,6.40e-03,
-8.33598e-02,5.60e-03,
-8.33398e-02,4.00e-03,
-8.33198e-02,4.80e-03,
-8.32998e-02,4.00e-03,
-8.32798e-02,4.00e-03,
-8.32598e-02,8.00e-04,
-8.32398e-02,2.40e-03,
-8.32198e-02,-4.80e-03,
-8.31998e-02,2.40e-03,
-8.31798e-02,3.20e-03,
-8.31598e-02,2.40e-03,
-8.31398e-02,8.00e-04,
-8.31198e-02,-7.20e-03,
-8.30998e-02,1.60e-03,
-8.30798e-02,2.40e-03,
-8.30598e-02,1.60e-03,
-8.30398e-02,1.60e-03,
-8.30198e-02,2.40e-03,
-8.29998e-02,2.40e-03,
-8.29798e-02,2.40e-03,
-8.29598e-02,3.20e-03,
-8.29398e-02,4.00e-03,
-8.29198e-02,3.20e-03,
-8.28998e-02,4.80e-03,
-8.28798e-02,4.80e-03,
-8.28598e-02,4.80e-03,
-8.28398e-02,1.20e-02,
-8.28198e-02,8.00e-04,
-8.27998e-02,4.80e-03,
-8.27798e-02,7.20e-03,
-8.27598e-02,5.60e-03,
-8.27398e-02,6.40e-03,
-8.27198e-02,5.60e-03,
-8.26998e-02,5.60e-03,
-8.26798e-02,7.20e-03,
-8.26598e-02,6.40e-03,
-8.26398e-02,8.00e-03,
-8.26198e-02,7.20e-03,
-8.25998e-02,6.40e-03,
-8.25798e-02,6.40e-03,
-8.25598e-02,5.60e-03,
-8.25398e-02,5.60e-03,
-8.25198e-02,8.00e-03,
-8.24998e-02,5.60e-03,
-8.24798e-02,7.20e-03,
-8.24598e-02,6.40e-03,
-8.24398e-02,6.40e-03,
-8.24198e-02,7.20e-03,
-8.23998e-02,5.60e-03,
-8.23798e-02,6.40e-03,
-8.23598e-02,5.60e-03,
-8.23398e-02,4.80e-03,
-8.23198e-02,3.20e-03,
-8.22998e-02,6.40e-03,
-8.22798e-02,5.60e-03,
-8.22598e-02,5.60e-03,
-8.22398e-02,7.20e-03,
-8.22198e-02,6.40e-03,
-8.21998e-02,5.60e-03,
-8.21798e-02,5.60e-03,
-8.21598e-02,5.60e-03,
-8.21398e-02,4.80e-03,
-8.21198e-02,5.60e-03,
-8.20998e-02,6.40e-03,
-8.20798e-02,7.20e-03,
-8.20598e-02,6.40e-03,
-8.20398e-02,6.40e-03,
-8.20198e-02,5.60e-03,
-8.19998e-02,7.20e-03,
-8.19798e-02,8.80e-03,
-8.19598e-02,6.40e-03,
-8.19398e-02,7.20e-03,
-8.19198e-02,7.20e-03,
-8.18998e-02,7.20e-03,
-8.18798e-02,8.00e-03,
-8.18598e-02,8.80e-03,
-8.18398e-02,8.00e-03,
-8.18198e-02,6.40e-03,
-8.17998e-02,7.20e-03,
-8.17798e-02,5.60e-03,
-8.17598e-02,7.20e-03,
-8.17398e-02,8.80e-03,
-8.17198e-02,4.80e-03,
-8.16998e-02,5.60e-03,
-8.16798e-02,4.80e-03,
-8.16598e-02,4.80e-03,
-8.16398e-02,3.20e-03,
-8.16198e-02,3.20e-03,
-8.15998e-02,3.20e-03,
-8.15798e-02,3.20e-03,
-8.15598e-02,2.40e-03,
-8.15398e-02,4.00e-03,
-8.15198e-02,4.00e-03,
-8.14998e-02,4.00e-03,
-8.14798e-02,4.00e-03,
-8.14598e-02,4.80e-03,
-8.14398e-02,4.00e-03,
-8.14198e-02,4.80e-03,
-8.13998e-02,3.20e-03,
-8.13798e-02,2.40e-03,
-8.13598e-02,3.20e-03,
-8.13398e-02,4.00e-03,
-8.13198e-02,4.80e-03,
-8.12998e-02,4.00e-03,
-8.12798e-02,2.40e-03,
-8.12598e-02,5.60e-03,
-8.12398e-02,4.00e-03,
-8.12198e-02,5.60e-03,
-8.11998e-02,5.60e-03,
-8.11798e-02,4.80e-03,
-8.11598e-02,4.80e-03,
-8.11398e-02,5.60e-03,
-8.11198e-02,7.20e-03,
-8.10998e-02,4.00e-03,
-8.10798e-02,4.00e-03,
-8.10598e-02,4.00e-03,
-8.10398e-02,2.40e-03,
-8.10198e-02,3.20e-03,
-8.09998e-02,5.60e-03,
-8.09798e-02,3.20e-03,
-8.09598e-02,4.00e-03,
-8.09398e-02,5.60e-03,
-8.09198e-02,4.80e-03,
-8.08998e-02,5.60e-03,
-8.08798e-02,4.80e-03,
-8.08598e-02,6.40e-03,
-8.08398e-02,5.60e-03,
-8.08198e-02,7.20e-03,
-8.07998e-02,6.40e-03,
-8.07798e-02,5.60e-03,
-8.07598e-02,5.60e-03,
-8.07398e-02,5.60e-03,
-8.07198e-02,6.40e-03,
-8.06998e-02,7.20e-03,
-8.06798e-02,5.60e-03,
-8.06598e-02,4.80e-03,
-8.06398e-02,5.60e-03,
-8.06198e-02,4.80e-03,
-8.05998e-02,5.60e-03,
-8.05798e-02,6.40e-03,
-8.05598e-02,5.60e-03,
-8.05398e-02,5.60e-03,
-8.05198e-02,4.00e-03,
-8.04998e-02,5.60e-03,
-8.04798e-02,3.20e-03,
-8.04598e-02,4.80e-03,
-8.04398e-02,5.60e-03,
-8.04198e-02,2.40e-03,
-8.03998e-02,4.00e-03,
-8.03798e-02,3.20e-03,
-8.03598e-02,3.20e-03,
-8.03398e-02,3.20e-03,
-8.03198e-02,3.20e-03,
-8.02998e-02,2.40e-03,
-8.02798e-02,5.60e-03,
-8.02598e-02,2.40e-03,
-8.02398e-02,2.40e-03,
-8.02198e-02,4.00e-03,
-8.01998e-02,3.20e-03,
-8.01798e-02,4.00e-03,
-8.01598e-02,4.00e-03,
-8.01398e-02,3.20e-03,
-8.01198e-02,5.60e-03,
-8.00998e-02,4.00e-03,
-8.00798e-02,3.20e-03,
-8.00598e-02,3.20e-03,
-8.00398e-02,3.20e-03,
-8.00198e-02,3.20e-03,
-7.99998e-02,6.40e-03,
-7.99798e-02,4.80e-03,
-7.99598e-02,4.00e-03,
-7.99398e-02,3.20e-03,
-7.99198e-02,5.60e-03,
-7.98998e-02,4.80e-03,
-7.98798e-02,4.80e-03,
-7.98598e-02,4.80e-03,
-7.98398e-02,5.60e-03,
-7.98198e-02,4.80e-03,
-7.97998e-02,4.00e-03,
-7.97798e-02,3.20e-03,
-7.97598e-02,4.00e-03,
-7.97398e-02,4.00e-03,
-7.97198e-02,4.00e-03,
-7.96998e-02,3.20e-03,
