X,CH1,
Second,Volt,
-2.04240e-04,8.00e-04,
-2.04200e-04,2.40e-03,
-2.04160e-04,2.40e-03,
-2.04120e-04,3.20e-03,
-2.04080e-04,8.00e-04,
-2.04040e-04,2.40e-03,
-2.04000e-04,8.00e-04,
-2.03960e-04,1.60e-03,
-2.03920e-04,2.40e-03,
-2.03880e-04,2.40e-03,
-2.03840e-04,2.40e-03,
-2.03800e-04,8.00e-04,
-2.03760e-04,4.00e-03,
-2.03720e-04,4.00e-03,
-2.03680e-04,2.40e-03,
-2.03640e-04,2.40e-03,
-2.03600e-04,3.20e-03,
-2.03560e-04,-8.00e-04,
-2.03520e-04,4.00e-03,
-2.03480e-04,2.40e-03,
-2.03440e-04,3.20e-03,
-2.03400e-04,2.40e-03,
-2.03360e-04,-1.60e-03,
-2.03320e-04,1.60e-03,
-2.03280e-04,2.40e-03,
-2.03240e-04,2.40e-03,
-2.03200e-04,2.40e-03,
-2.03160e-04,8.00e-04,
-2.03120e-04,8.00e-04,
-2.03080e-04,2.40e-03,
-2.03040e-04,3.20e-03,
-2.03000e-04,1.60e-03,
-2.02960e-04,-8.00e-04,
-2.02920e-04,-8.00e-04,
-2.02880e-04,8.00e-04,
-2.02840e-04,3.20e-03,
-2.02800e-04,2.40e-03,
-2.02760e-04,8.00e-04,
-2.02720e-04,8.00e-04,
-2.02680e-04,2.40e-03,
-2.02640e-04,4.00e-03,
-2.02600e-04,5.60e-03,
-2.02560e-04,3.20e-03,
-2.02520e-04,2.40e-03,
-2.02480e-04,1.60e-03,
-2.02440e-04,8.00e-04,
-2.02400e-04,1.60e-03,
-2.02360e-04,2.40e-03,
-2.02320e-04,1.60e-03,
-2.02280e-04,8.00e-04,
-2.02240e-04,-8.00e-04,
-2.02200e-04,8.00e-04,
-2.02160e-04,8.00e-04,
-2.02120e-04,8.00e-04,
-2.02080e-04,8.00e-04,
-2.02040e-04,-8.00e-04,
-2.02000e-04,-1.60e-03,
-2.01960e-04,-8.00e-04,
-2.01920e-04,8.00e-04,
-2.01880e-04,8.00e-04,
-2.01840e-04,8.00e-04,
-2.01800e-04,8.00e-04,
-2.01760e-04,8.00e-04,
-2.01720e-04,8.00e-04,
-2.01680e-04,8.00e-04,
-2.01640e-04,-1.60e-03,
-2.01600e-04,8.00e-04,
-2.01560e-04,-8.00e-04,
-2.01520e-04,8.00e-04,
-2.01480e-04,8.00e-04,
-2.01440e-04,-1.60e-03,
-2.01400e-04,-1.60e-03,
-2.01360e-04,-1.60e-03,
-2.01320e-04,-8.00e-04,
-2.01280e-04,8.00e-04,
-2.01240e-04,8.00e-04,
-2.01200e-04,8.00e-04,
-2.01160e-04,-1.60e-03,
-2.01120e-04,-8.00e-04,
-2.01080e-04,8.00e-04,
-2.01040e-04,8.00e-04,
-2.01000e-04,8.00e-04,
-2.00960e-04,-8.00e-04,
-2.00920e-04,8.00e-04,
-2.00880e-04,8.00e-04,
-2.00840e-04,-8.00e-04,
-2.00800e-04,-8.00e-04,
-2.00760e-04,8.00e-04,
-2.00720e-04,-1.60e-03,
-2.00680e-04,-1.60e-03,
-2.00640e-04,-1.60e-03,
-2.00600e-04,-8.00e-04,
-2.00560e-04,8.00e-04,
-2.00520e-04,8.00e-04,
-2.00480e-04,-2.40e-03,
-2.00440e-04,-8.00e-04,
-2.00400e-04,-8.00e-04,
-2.00360e-04,8.00e-04,
-2.00320e-04,8.00e-04,
-2.00280e-04,8.00e-04,
-2.00240e-04,-1.60e-03,
-2.00200e-04,-8.00e-04,
-2.00160e-04,-8.00e-04,
-2.00120e-04,-8.00e-04,
-2.00080e-04,-8.00e-04,
-2.00040e-04,-1.60e-03,
-2.00000e-04,-1.60e-03,
-1.99960e-04,-1.60e-03,
-1.99920e-04,-8.00e-04,
-1.99880e-04,-1.60e-03,
-1.99840e-04,-1.60e-03,
-1.99800e-04,-8.00e-04,
-1.99760e-04,-8.00e-04,
-1.99720e-04,1.60e-03,
-1.99680e-04,8.00e-04,
-1.99640e-04,8.00e-04,
-1.99600e-04,8.00e-04,
-1.99560e-04,8.00e-04,
-1.99520e-04,8.00e-04,
-1.99480e-04,2.40e-03,
-1.99440e-04,8.00e-04,
-1.99400e-04,8.00e-04,
-1.99360e-04,-8.00e-04,
-1.99320e-04,8.00e-04,
-1.99280e-04,8.00e-04,
-1.99240e-04,8.00e-04,
-1.99200e-04,8.00e-04,
-1.99160e-04,8.00e-04,
-1.99120e-04,-8.00e-04,
-1.99080e-04,8.00e-04,
-1.99040e-04,8.00e-04,
-1.99000e-04,8.00e-04,
-1.98960e-04,8.00e-04,
-1.98920e-04,8.00e-04,
-1.98880e-04,-8.00e-04,
-1.98840e-04,8.00e-04,
-1.98800e-04,8.00e-04,
-1.98760e-04,1.60e-03,
-1.98720e-04,8.00e-04,
-1.98680e-04,8.00e-04,
-1.98640e-04,8.00e-04,
-1.98600e-04,8.00e-04,
-1.98560e-04,-8.00e-04,
-1.98520e-04,-1.60e-03,
-1.98480e-04,8.00e-04,
-1.98440e-04,2.40e-03,
-1.98400e-04,4.80e-03,
-1.98360e-04,4.00e-03,
-1.98320e-04,8.00e-04,
-1.98280e-04,-8.00e-04,
-1.98240e-04,8.00e-04,
-1.98200e-04,2.40e-03,
-1.98160e-04,2.40e-03,
-1.98120e-04,1.60e-03,
-1.98080e-04,2.40e-03,
-1.98040e-04,3.20e-03,
-1.98000e-04,2.40e-03,
-1.97960e-04,8.00e-04,
-1.97920e-04,2.40e-03,
-1.97880e-04,4.00e-03,
-1.97840e-04,2.40e-03,
-1.97800e-04,2.40e-03,
-1.97760e-04,2.40e-03,
-1.97720e-04,3.20e-03,
-1.97680e-04,2.40e-03,
-1.97640e-04,2.40e-03,
-1.97600e-04,2.40e-03,
-1.97560e-04,2.40e-03,
-1.97520e-04,2.40e-03,
-1.97480e-04,2.40e-03,
-1.97440e-04,2.40e-03,
-1.97400e-04,3.20e-03,
-1.97360e-04,2.40e-03,
-1.97320e-04,3.20e-03,
-1.97280e-04,2.40e-03,
-1.97240e-04,2.40e-03,
-1.97200e-04,2.40e-03,
-1.97160e-04,2.40e-03,
-1.97120e-04,3.20e-03,
-1.97080e-04,2.40e-03,
-1.97040e-04,8.00e-04,
-1.97000e-04,1.60e-03,
-1.96960e-04,2.40e-03,
-1.96920e-04,1.60e-03,
-1.96880e-04,2.40e-03,
-1.96840e-04,2.40e-03,
-1.96800e-04,3.20e-03,
-1.96760e-04,1.60e-03,
-1.96720e-04,2.40e-03,
-1.96680e-04,2.40e-03,
-1.96640e-04,2.40e-03,
-1.96600e-04,2.40e-03,
-1.96560e-04,2.40e-03,
-1.96520e-04,3.20e-03,
-1.96480e-04,2.40e-03,
-1.96440e-04,-8.00e-04,
-1.96400e-04,8.00e-04,
-1.96360e-04,2.40e-03,
-1.96320e-04,4.00e-03,
-1.96280e-04,3.20e-03,
-1.96240e-04,2.40e-03,
-1.96200e-04,8.00e-04,
-1.96160e-04,8.00e-04,
-1.96120e-04,2.40e-03,
-1.96080e-04,1.60e-03,
-1.96040e-04,2.40e-03,
-1.96000e-04,1.60e-03,
-1.95960e-04,1.60e-03,
-1.95920e-04,2.40e-03,
-1.95880e-04,3.20e-03,
-1.95840e-04,1.60e-03,
-1.95800e-04,2.40e-03,
-1.95760e-04,2.40e-03,
-1.95720e-04,2.40e-03,
-1.95680e-04,2.40e-03,
-1.95640e-04,3.20e-03,
-1.95600e-04,2.40e-03,
-1.95560e-04,1.60e-03,
-1.95520e-04,8.00e-04,
-1.95480e-04,8.00e-04,
-1.95440e-04,2.40e-03,
-1.95400e-04,2.40e-03,
-1.95360e-04,1.60e-03,
-1.95320e-04,2.40e-03,
-1.95280e-04,1.60e-03,
-1.95240e-04,2.40e-03,
-1.95200e-04,3.20e-03,
-1.95160e-04,2.40e-03,
-1.95120e-04,2.40e-03,
-1.95080e-04,2.40e-03,
-1.95040e-04,3.20e-03,
-1.95000e-04,2.40e-03,
-1.94960e-04,1.60e-03,
-1.94920e-04,2.40e-03,
-1.94880e-04,1.60e-03,
-1.94840e-04,2.40e-03,
-1.94800e-04,-8.00e-04,
-1.94760e-04,1.60e-03,
-1.94720e-04,3.20e-03,
-1.94680e-04,3.20e-03,
-1.94640e-04,4.00e-03,
-1.94600e-04,3.20e-03,
-1.94560e-04,1.60e-03,
-1.94520e-04,8.00e-04,
-1.94480e-04,1.60e-03,
-1.94440e-04,2.40e-03,
-1.94400e-04,2.40e-03,
-1.94360e-04,2.40e-03,
-1.94320e-04,8.00e-04,
-1.94280e-04,2.40e-03,
-1.94240e-04,3.20e-03,
-1.94200e-04,3.20e-03,
-1.94160e-04,2.40e-03,
-1.94120e-04,8.00e-04,
-1.94080e-04,2.40e-03,
-1.94040e-04,3.20e-03,
-1.94000e-04,3.20e-03,
-1.93960e-04,2.40e-03,
-1.93920e-04,2.40e-03,
-1.93880e-04,8.00e-04,
-1.93840e-04,3.20e-03,
-1.93800e-04,4.00e-03,
-1.93760e-04,4.00e-03,
-1.93720e-04,2.40e-03,
-1.93680e-04,1.60e-03,
-1.93640e-04,2.40e-03,
-1.93600e-04,2.40e-03,
-1.93560e-04,3.20e-03,
-1.93520e-04,2.40e-03,
-1.93480e-04,1.60e-03,
-1.93440e-04,8.00e-04,
-1.93400e-04,2.40e-03,
-1.93360e-04,2.40e-03,
-1.93320e-04,2.40e-03,
-1.93280e-04,2.40e-03,
-1.93240e-04,1.60e-03,
-1.93200e-04,1.60e-03,
-1.93160e-04,1.60e-03,
-1.93120e-04,2.40e-03,
-1.93080e-04,3.20e-03,
-1.93040e-04,2.40e-03,
-1.93000e-04,2.40e-03,
-1.92960e-04,2.40e-03,
-1.92920e-04,1.60e-03,
-1.92880e-04,2.40e-03,
-1.92840e-04,2.40e-03,
-1.92800e-04,2.40e-03,
-1.92760e-04,2.40e-03,
-1.92720e-04,-8.00e-04,
-1.92680e-04,2.40e-03,
-1.92640e-04,2.40e-03,
-1.92600e-04,2.40e-03,
-1.92560e-04,1.60e-03,
-1.92520e-04,8.00e-04,
-1.92480e-04,1.60e-03,
-1.92440e-04,1.60e-03,
-1.92400e-04,1.60e-03,
-1.92360e-04,1.60e-03,
-1.92320e-04,1.60e-03,
-1.92280e-04,8.00e-04,
-1.92240e-04,8.00e-04,
-1.92200e-04,1.60e-03,
-1.92160e-04,1.60e-03,
-1.92120e-04,2.40e-03,
-1.92080e-04,1.60e-03,
-1.92040e-04,1.60e-03,
-1.92000e-04,8.00e-04,
-1.91960e-04,8.00e-04,
-1.91920e-04,2.40e-03,
-1.91880e-04,2.40e-03,
-1.91840e-04,2.40e-03,
-1.91800e-04,1.60e-03,
-1.91760e-04,-8.00e-04,
-1.91720e-04,1.60e-03,
-1.91680e-04,2.40e-03,
-1.91640e-04,3.20e-03,
-1.91600e-04,2.40e-03,
-1.91560e-04,8.00e-04,
-1.91520e-04,-8.00e-04,
-1.91480e-04,2.40e-03,
-1.91440e-04,2.40e-03,
-1.91400e-04,1.60e-03,
-1.91360e-04,8.00e-04,
-1.91320e-04,2.40e-03,
-1.91280e-04,3.20e-03,
-1.91240e-04,2.40e-03,
-1.91200e-04,8.00e-04,
-1.91160e-04,8.00e-04,
-1.91120e-04,1.60e-03,
-1.91080e-04,1.60e-03,
-1.91040e-04,2.40e-03,
-1.91000e-04,2.40e-03,
-1.90960e-04,2.40e-03,
-1.90920e-04,2.40e-03,
-1.90880e-04,1.60e-03,
-1.90840e-04,2.40e-03,
-1.90800e-04,3.20e-03,
-1.90760e-04,1.60e-03,
-1.90720e-04,2.40e-03,
-1.90680e-04,2.40e-03,
-1.90640e-04,3.20e-03,
-1.90600e-04,1.60e-03,
-1.90560e-04,1.60e-03,
-1.90520e-04,2.40e-03,
-1.90480e-04,2.40e-03,
-1.90440e-04,2.40e-03,
-1.90400e-04,1.60e-03,
-1.90360e-04,1.60e-03,
-1.90320e-04,8.00e-04,
-1.90280e-04,2.40e-03,
-1.90240e-04,4.00e-03,
-1.90200e-04,2.40e-03,
-1.90160e-04,2.40e-03,
-1.90120e-04,-8.00e-04,
-1.90080e-04,1.60e-03,
-1.90040e-04,2.40e-03,
-1.90000e-04,1.60e-03,
-1.89960e-04,2.40e-03,
-1.89920e-04,1.60e-03,
-1.89880e-04,2.40e-03,
-1.89840e-04,8.00e-04,
-1.89800e-04,1.60e-03,
-1.89760e-04,8.00e-04,
-1.89720e-04,-8.00e-04,
-1.89680e-04,8.00e-04,
-1.89640e-04,1.60e-03,
-1.89600e-04,2.40e-03,
-1.89560e-04,8.00e-04,
-1.89520e-04,-8.00e-04,
-1.89480e-04,8.00e-04,
-1.89440e-04,8.00e-04,
-1.89400e-04,8.00e-04,
-1.89360e-04,8.00e-04,
-1.89320e-04,-1.60e-03,
-1.89280e-04,8.00e-04,
-1.89240e-04,-1.60e-03,
-1.89200e-04,-8.00e-04,
-1.89160e-04,8.00e-04,
-1.89120e-04,8.00e-04,
-1.89080e-04,1.60e-03,
-1.89040e-04,8.00e-04,
-1.89000e-04,8.00e-04,
-1.88960e-04,8.00e-04,
-1.88920e-04,2.40e-03,
-1.88880e-04,2.40e-03,
-1.88840e-04,1.60e-03,
-1.88800e-04,2.40e-03,
-1.88760e-04,8.00e-04,
-1.88720e-04,1.60e-03,
-1.88680e-04,2.40e-03,
-1.88640e-04,-8.00e-04,
-1.88600e-04,-8.00e-04,
-1.88560e-04,8.00e-04,
-1.88520e-04,8.00e-04,
-1.88480e-04,2.40e-03,
-1.88440e-04,1.60e-03,
-1.88400e-04,2.40e-03,
-1.88360e-04,1.60e-03,
-1.88320e-04,2.40e-03,
-1.88280e-04,2.40e-03,
-1.88240e-04,2.40e-03,
-1.88200e-04,2.40e-03,
-1.88160e-04,3.20e-03,
-1.88120e-04,3.20e-03,
-1.88080e-04,2.40e-03,
-1.88040e-04,1.60e-03,
-1.88000e-04,2.40e-03,
-1.87960e-04,4.00e-03,
-1.87920e-04,4.00e-03,
-1.87880e-04,3.20e-03,
-1.87840e-04,2.40e-03,
-1.87800e-04,2.40e-03,
-1.87760e-04,3.20e-03,
-1.87720e-04,4.00e-03,
-1.87680e-04,3.20e-03,
-1.87640e-04,2.40e-03,
-1.87600e-04,1.60e-03,
-1.87560e-04,2.40e-03,
-1.87520e-04,4.00e-03,
-1.87480e-04,4.00e-03,
-1.87440e-04,2.40e-03,
-1.87400e-04,1.60e-03,
-1.87360e-04,8.00e-04,
-1.87320e-04,8.00e-04,
-1.87280e-04,1.60e-03,
-1.87240e-04,2.40e-03,
-1.87200e-04,4.00e-03,
-1.87160e-04,2.40e-03,
-1.87120e-04,1.60e-03,
-1.87080e-04,2.40e-03,
-1.87040e-04,2.40e-03,
-1.87000e-04,2.40e-03,
-1.86960e-04,2.40e-03,
-1.86920e-04,8.00e-04,
-1.86880e-04,2.40e-03,
-1.86840e-04,2.40e-03,
-1.86800e-04,2.40e-03,
-1.86760e-04,1.60e-03,
-1.86720e-04,1.60e-03,
-1.86680e-04,8.00e-04,
-1.86640e-04,1.60e-03,
-1.86600e-04,8.00e-04,
-1.86560e-04,1.60e-03,
-1.86520e-04,2.40e-03,
-1.86480e-04,1.60e-03,
-1.86440e-04,1.60e-03,
-1.86400e-04,2.40e-03,
-1.86360e-04,2.40e-03,
-1.86320e-04,2.40e-03,
-1.86280e-04,2.40e-03,
-1.86240e-04,2.40e-03,
-1.86200e-04,3.20e-03,
-1.86160e-04,2.40e-03,
-1.86120e-04,1.60e-03,
-1.86080e-04,1.60e-03,
-1.86040e-04,2.40e-03,
-1.86000e-04,2.40e-03,
-1.85960e-04,2.40e-03,
-1.85920e-04,8.00e-04,
-1.85880e-04,8.00e-04,
-1.85840e-04,1.60e-03,
-1.85800e-04,3.20e-03,
-1.85760e-04,3.20e-03,
-1.85720e-04,2.40e-03,
-1.85680e-04,2.40e-03,
-1.85640e-04,1.60e-03,
-1.85600e-04,2.40e-03,
-1.85560e-04,1.60e-03,
-1.85520e-04,2.40e-03,
-1.85480e-04,8.00e-04,
-1.85440e-04,1.60e-03,
-1.85400e-04,2.40e-03,
-1.85360e-04,1.60e-03,
-1.85320e-04,1.60e-03,
-1.85280e-04,1.60e-03,
-1.85240e-04,1.60e-03,
-1.85200e-04,1.60e-03,
-1.85160e-04,2.40e-03,
-1.85120e-04,2.40e-03,
-1.85080e-04,2.40e-03,
-1.85040e-04,-8.00e-04,
-1.85000e-04,1.60e-03,
-1.84960e-04,1.60e-03,
-1.84920e-04,3.20e-03,
-1.84880e-04,2.40e-03,
-1.84840e-04,8.00e-04,
-1.84800e-04,8.00e-04,
-1.84760e-04,8.00e-04,
-1.84720e-04,8.00e-04,
-1.84680e-04,2.40e-03,
-1.84640e-04,2.40e-03,
-1.84600e-04,8.00e-04,
-1.84560e-04,1.60e-03,
-1.84520e-04,1.60e-03,
-1.84480e-04,8.00e-04,
-1.84440e-04,2.40e-03,
-1.84400e-04,2.40e-03,
-1.84360e-04,8.00e-04,
-1.84320e-04,1.60e-03,
-1.84280e-04,1.60e-03,
-1.84240e-04,2.40e-03,
-1.84200e-04,2.40e-03,
-1.84160e-04,8.00e-04,
-1.84120e-04,8.00e-04,
-1.84080e-04,2.40e-03,
-1.84040e-04,2.40e-03,
-1.84000e-04,1.60e-03,
-1.83960e-04,8.00e-04,
-1.83920e-04,8.00e-04,
-1.83880e-04,2.40e-03,
-1.83840e-04,8.00e-04,
-1.83800e-04,1.60e-03,
-1.83760e-04,1.60e-03,
-1.83720e-04,1.60e-03,
-1.83680e-04,8.00e-04,
-1.83640e-04,1.60e-03,
-1.83600e-04,8.00e-04,
-1.83560e-04,1.60e-03,
-1.83520e-04,2.40e-03,
-1.83480e-04,2.40e-03,
-1.83440e-04,1.60e-03,
-1.83400e-04,1.60e-03,
-1.83360e-04,2.40e-03,
-1.83320e-04,1.60e-03,
-1.83280e-04,2.40e-03,
-1.83240e-04,2.40e-03,
-1.83200e-04,2.40e-03,
-1.83160e-04,1.60e-03,
-1.83120e-04,8.00e-04,
-1.83080e-04,1.60e-03,
-1.83040e-04,2.40e-03,
-1.83000e-04,8.00e-04,
-1.82960e-04,1.60e-03,
-1.82920e-04,1.60e-03,
-1.82880e-04,2.40e-03,
-1.82840e-04,2.40e-03,
-1.82800e-04,2.40e-03,
-1.82760e-04,2.40e-03,
-1.82720e-04,1.60e-03,
-1.82680e-04,1.60e-03,
-1.82640e-04,1.60e-03,
-1.82600e-04,2.40e-03,
-1.82560e-04,8.00e-04,
-1.82520e-04,1.60e-03,
-1.82480e-04,8.00e-04,
-1.82440e-04,8.00e-04,
-1.82400e-04,8.00e-04,
-1.82360e-04,1.60e-03,
-1.82320e-04,2.40e-03,
-1.82280e-04,1.60e-03,
-1.82240e-04,8.00e-04,
-1.82200e-04,2.40e-03,
-1.82160e-04,1.60e-03,
-1.82120e-04,1.60e-03,
-1.82080e-04,8.00e-04,
-1.82040e-04,1.60e-03,
-1.82000e-04,8.00e-04,
-1.81960e-04,2.40e-03,
-1.81920e-04,1.60e-03,
-1.81880e-04,8.00e-04,
-1.81840e-04,2.40e-03,
-1.81800e-04,4.00e-03,
-1.81760e-04,4.00e-03,
-1.81720e-04,2.40e-03,
-1.81680e-04,-8.00e-04,
-1.81640e-04,-3.20e-03,
-1.81600e-04,1.60e-03,
-1.81560e-04,3.20e-03,
-1.81520e-04,3.20e-03,
-1.81480e-04,1.60e-03,
-1.81440e-04,-1.60e-03,
-1.81400e-04,8.00e-04,
-1.81360e-04,4.00e-03,
-1.81320e-04,3.20e-03,
-1.81280e-04,2.40e-03,
-1.81240e-04,2.40e-03,
-1.81200e-04,1.60e-03,
-1.81160e-04,2.40e-03,
-1.81120e-04,2.40e-03,
-1.81080e-04,3.20e-03,
-1.81040e-04,1.60e-03,
-1.81000e-04,2.40e-03,
-1.80960e-04,1.60e-03,
-1.80920e-04,2.40e-03,
-1.80880e-04,4.00e-03,
-1.80840e-04,2.40e-03,
-1.80800e-04,1.60e-03,
-1.80760e-04,1.60e-03,
-1.80720e-04,2.40e-03,
-1.80680e-04,2.40e-03,
-1.80640e-04,2.40e-03,
-1.80600e-04,2.40e-03,
-1.80560e-04,2.40e-03,
-1.80520e-04,8.00e-04,
-1.80480e-04,2.40e-03,
-1.80440e-04,2.40e-03,
-1.80400e-04,3.20e-03,
-1.80360e-04,3.20e-03,
-1.80320e-04,2.40e-03,
-1.80280e-04,2.40e-03,
-1.80240e-04,4.00e-03,
-1.80200e-04,3.20e-03,
-1.80160e-04,3.20e-03,
-1.80120e-04,1.60e-03,
-1.80080e-04,1.60e-03,
-1.80040e-04,2.40e-03,
-1.80000e-04,3.20e-03,
-1.79960e-04,1.60e-03,
-1.79920e-04,8.00e-04,
-1.79880e-04,2.40e-03,
-1.79840e-04,2.40e-03,
-1.79800e-04,2.40e-03,
-1.79760e-04,2.40e-03,
-1.79720e-04,3.20e-03,
-1.79680e-04,2.40e-03,
-1.79640e-04,3.20e-03,
-1.79600e-04,3.20e-03,
-1.79560e-04,3.20e-03,
-1.79520e-04,3.20e-03,
-1.79480e-04,2.40e-03,
-1.79440e-04,3.20e-03,
-1.79400e-04,2.40e-03,
-1.79360e-04,2.40e-03,
-1.79320e-04,2.40e-03,
-1.79280e-04,2.40e-03,
-1.79240e-04,3.20e-03,
-1.79200e-04,3.20e-03,
-1.79160e-04,4.80e-03,
-1.79120e-04,4.00e-03,
-1.79080e-04,3.20e-03,
-1.79040e-04,2.40e-03,
-1.79000e-04,3.20e-03,
-1.78960e-04,4.00e-03,
-1.78920e-04,2.40e-03,
-1.78880e-04,2.40e-03,
-1.78840e-04,2.40e-03,
-1.78800e-04,2.40e-03,
-1.78760e-04,2.40e-03,
-1.78720e-04,3.20e-03,
-1.78680e-04,4.00e-03,
-1.78640e-04,3.20e-03,
-1.78600e-04,2.40e-03,
-1.78560e-04,8.00e-04,
-1.78520e-04,8.00e-04,
-1.78480e-04,8.00e-04,
-1.78440e-04,1.60e-03,
-1.78400e-04,8.00e-04,
-1.78360e-04,1.60e-03,
-1.78320e-04,1.60e-03,
-1.78280e-04,1.60e-03,
-1.78240e-04,1.60e-03,
-1.78200e-04,8.00e-04,
-1.78160e-04,2.40e-03,
-1.78120e-04,3.20e-03,
-1.78080e-04,2.40e-03,
-1.78040e-04,2.40e-03,
-1.78000e-04,2.40e-03,
-1.77960e-04,1.60e-03,
-1.77920e-04,2.40e-03,
-1.77880e-04,1.60e-03,
-1.77840e-04,2.40e-03,
-1.77800e-04,1.60e-03,
-1.77760e-04,1.60e-03,
-1.77720e-04,8.00e-04,
-1.77680e-04,8.00e-04,
-1.77640e-04,2.40e-03,
-1.77600e-04,2.40e-03,
-1.77560e-04,1.60e-03,
-1.77520e-04,8.00e-04,
-1.77480e-04,8.00e-04,
-1.77440e-04,1.60e-03,
-1.77400e-04,3.20e-03,
-1.77360e-04,2.40e-03,
-1.77320e-04,1.60e-03,
-1.77280e-04,8.00e-04,
-1.77240e-04,1.60e-03,
-1.77200e-04,3.20e-03,
-1.77160e-04,2.40e-03,
-1.77120e-04,8.00e-04,
-1.77080e-04,-8.00e-04,
-1.77040e-04,-8.00e-04,
-1.77000e-04,2.40e-03,
-1.76960e-04,2.40e-03,
-1.76920e-04,2.40e-03,
-1.76880e-04,8.00e-04,
-1.76840e-04,2.40e-03,
-1.76800e-04,1.60e-03,
-1.76760e-04,2.40e-03,
-1.76720e-04,1.60e-03,
-1.76680e-04,2.40e-03,
-1.76640e-04,2.40e-03,
-1.76600e-04,2.40e-03,
-1.76560e-04,1.60e-03,
-1.76520e-04,1.60e-03,
-1.76480e-04,8.00e-04,
-1.76440e-04,1.60e-03,
-1.76400e-04,2.40e-03,
-1.76360e-04,8.00e-04,
-1.76320e-04,-8.00e-04,
-1.76280e-04,-8.00e-04,
-1.76240e-04,2.40e-03,
-1.76200e-04,2.40e-03,
-1.76160e-04,1.60e-03,
-1.76120e-04,8.00e-04,
-1.76080e-04,8.00e-04,
-1.76040e-04,-8.00e-04,
-1.76000e-04,8.00e-04,
-1.75960e-04,8.00e-04,
-1.75920e-04,8.00e-04,
-1.75880e-04,8.00e-04,
-1.75840e-04,-8.00e-04,
-1.75800e-04,8.00e-04,
-1.75760e-04,8.00e-04,
-1.75720e-04,8.00e-04,
-1.75680e-04,-8.00e-04,
-1.75640e-04,-8.00e-04,
-1.75600e-04,-1.60e-03,
-1.75560e-04,-8.00e-04,
-1.75520e-04,8.00e-04,
-1.75480e-04,2.40e-03,
-1.75440e-04,1.60e-03,
-1.75400e-04,8.00e-04,
-1.75360e-04,-1.60e-03,
-1.75320e-04,-1.60e-03,
-1.75280e-04,8.00e-04,
-1.75240e-04,1.60e-03,
-1.75200e-04,8.00e-04,
-1.75160e-04,-8.00e-04,
-1.75120e-04,-8.00e-04,
-1.75080e-04,8.00e-04,
-1.75040e-04,8.00e-04,
-1.75000e-04,-8.00e-04,
-1.74960e-04,-2.40e-03,
-1.74920e-04,-2.40e-03,
-1.74880e-04,8.00e-04,
-1.74840e-04,8.00e-04,
-1.74800e-04,1.60e-03,
-1.74760e-04,8.00e-04,
-1.74720e-04,-8.00e-04,
-1.74680e-04,-1.60e-03,
-1.74640e-04,-1.60e-03,
-1.74600e-04,-1.60e-03,
-1.74560e-04,8.00e-04,
-1.74520e-04,1.60e-03,
-1.74480e-04,2.40e-03,
-1.74440e-04,8.00e-04,
-1.74400e-04,-1.60e-03,
-1.74360e-04,-1.60e-03,
-1.74320e-04,-8.00e-04,
-1.74280e-04,8.00e-04,
-1.74240e-04,8.00e-04,
-1.74200e-04,-1.60e-03,
-1.74160e-04,-1.60e-03,
-1.74120e-04,-8.00e-04,
-1.74080e-04,8.00e-04,
-1.74040e-04,8.00e-04,
-1.74000e-04,-8.00e-04,
-1.73960e-04,-1.60e-03,
-1.73920e-04,-8.00e-04,
-1.73880e-04,-8.00e-04,
-1.73840e-04,2.40e-03,
-1.73800e-04,1.60e-03,
-1.73760e-04,8.00e-04,
-1.73720e-04,-1.60e-03,
-1.73680e-04,-8.00e-04,
-1.73640e-04,1.60e-03,
-1.73600e-04,-8.00e-04,
-1.73560e-04,-8.00e-04,
-1.73520e-04,-1.60e-03,
-1.73480e-04,8.00e-04,
-1.73440e-04,1.60e-03,
-1.73400e-04,8.00e-04,
-1.73360e-04,-8.00e-04,
-1.73320e-04,-1.60e-03,
-1.73280e-04,-8.00e-04,
-1.73240e-04,8.00e-04,
-1.73200e-04,-8.00e-04,
-1.73160e-04,8.00e-04,
-1.73120e-04,-8.00e-04,
-1.73080e-04,8.00e-04,
-1.73040e-04,8.00e-04,
-1.73000e-04,8.00e-04,
-1.72960e-04,-8.00e-04,
-1.72920e-04,8.00e-04,
-1.72880e-04,-8.00e-04,
-1.72840e-04,8.00e-04,
-1.72800e-04,-8.00e-04,
-1.72760e-04,8.00e-04,
-1.72720e-04,8.00e-04,
-1.72680e-04,-8.00e-04,
-1.72640e-04,6.40e-03,
-1.72600e-04,8.80e-03,
-1.72560e-04,8.00e-04,
-1.72520e-04,4.00e-03,
-1.72480e-04,-2.40e-03,
-1.72440e-04,-4.00e-03,
-1.72400e-04,8.00e-04,
-1.72360e-04,-3.20e-03,
-1.72320e-04,-1.60e-03,
-1.72280e-04,-8.00e-04,
-1.72240e-04,-1.60e-03,
-1.72200e-04,8.00e-04,
-1.72160e-04,-8.00e-04,
-1.72120e-04,-1.60e-03,
-1.72080e-04,1.60e-03,
-1.72040e-04,8.00e-04,
-1.72000e-04,1.60e-03,
-1.71960e-04,2.40e-03,
-1.71920e-04,2.40e-03,
-1.71880e-04,8.00e-04,
-1.71840e-04,8.00e-04,
-1.71800e-04,8.00e-04,
-1.71760e-04,8.00e-04,
-1.71720e-04,1.60e-03,
-1.71680e-04,1.60e-03,
